collocate,collocate_count,corpus_count,MI
perish,1,2,5.459363307595788
without,1,82,0.101811302977704
hand,1,203,-1.2059726095893883
faithlessness,1,2,5.459363307595788
fiction,1,1,6.459363307595788
reverence,2,23,2.935801351538775
rent,3,1,8.044325808316943
away,5,251,0.8097478485323781
base,1,8,3.4593633075957877
unlovely,1,1,6.459363307595788
respect,2,24,2.874400806874631
happy,1,57,0.6264732934310463
allowed,1,15,2.5524727119872694
tend,1,1,6.459363307595788
yet,1,75,0.23054461709990706
eager,1,33,1.4149691882373343
protestations,1,4,4.459363307595788
promises,1,7,3.652008385538184
amendment,1,2,5.459363307595788
alas,1,5,4.137435212708426
truth,2,67,1.3932741171380154
should,4,284,0.30961618809110564
end,2,86,1.0330985528936898
bitterness,1,5,4.137435212708426
life,3,200,0.40046961854221924
very,3,481,-0.865567275453098
great,2,411,-1.2236312760858952
tenderness,3,10,4.722397713429581
grown,2,25,2.815507117821063
up,1,371,-2.0759120690250152
why,3,92,1.520763852259931
take,1,154,-0.8074232330991136
